"","name","count","meanstar","adjustment"
"8977","The Sultan's Tent & Cafe Moroc",120,3.08333333333333,-0.617
"8978","The Summit",47,4.1063829787234,0.406
"8979","The Summit Room",67,4.11940298507463,0.419
"8980","The Sushi",192,3.671875,0
"8981","The Sushi Room",72,3.54166666666667,0
"8982","The Tailend",37,4.27027027027027,0.57
"8983","The Tamale Store",65,4.63076923076923,0.931
"8984","The Tampered Press",32,3.875,0
"8985","The Tangerine Cafe",52,4.21153846153846,0.512
"8986","The Tap House",65,3.6,0
"8987","The Tavern by Trevor",32,3.65625,0
"8988","The Tavern On Mill",69,3.34782608695652,-0.352
"8989","The Tennessee Grill",83,3.92771084337349,0
"8990","The Three Sisters",31,2.93548387096774,-0.765
"8991","The Tipsy Cow",161,3.70807453416149,0
"8992","The Toasted Cork",58,4.20689655172414,0.507
"8993","The Tower Restaurant",31,3.70967741935484,0
"8994","The Treehouse",54,3.48148148148148,0
"8995","The Tulip",51,2.92156862745098,-0.778
"8996","The Turf Public House",107,3.49532710280374,-0.205
"8997","The Tuscan Inn",31,4.16129032258065,0.461
"8998","The Twisted Frenchman",52,4.48076923076923,0.781
"8999","The Upton",111,4.01801801801802,0.318
"9000","The Urban Tap",126,3.74603174603175,0
"9001","The Urban Tea Loft",69,3.69565217391304,0
"9002","The Vandal",57,3.96491228070175,0.265
"9003","The Vig",354,3.84745762711864,0.147
"9004","The Vig Fillmore",223,3.89237668161435,0.192
"9005","The Vig McCormick",128,3.8359375,0
"9006","The Vig Uptown",292,3.84931506849315,0.149
"9007","The Village Coffee Shop",53,4.26415094339623,0.564
"9008","The Village Green",38,4.13157894736842,0.432
"9009","The Vinyl Pi",33,3.60606060606061,0
"9010","The Voodoo Rooms",42,4.16666666666667,0.467
"9011","The VUE at Augusta Ranch",47,4.02127659574468,0
"9012","The Watershed",168,3.10714285714286,-0.593
"9013","The Waypoint Public House",51,3.68627450980392,0
"9014","The Weary Traveler Freehouse",251,3.93625498007968,0.236
"9015","The Westerly",44,3.56818181818182,0
"9016","The Westin Las Vegas Hotel, Casino & Spa",293,3.27645051194539,-0.424
"9017","The Whining Pig - Gilbert",48,4.75,1.05
"9018","The Whippoorwill Restaurant & Tavern",43,3.88372093023256,0
"9019","The White Chocolate Grill",428,3.93457943925234,0.235
"9020","The Wigwam",102,3.74509803921569,0
"9021","The Wilcox Gastropub",107,3.88785046728972,0
"9022","The Wild Goose",39,4.25641025641026,0.556
"9023","The Wild Vine Uncorked",79,3.9873417721519,0.287
"9024","The Willeyville",63,3.61904761904762,0
"9025","The Wine Bar",34,3.23529411764706,-0.465
"9026","The Wine Loft",57,3.66666666666667,0
"9027","The Wine Shop at Rivergate",60,3.95,0
"9028","The Wing Counter",122,4.18852459016393,0.489
"9029","The Witchery By The Castle",92,3.60869565217391,0
"9030","The Wok Express",41,3.95121951219512,0
"9031","The Works",65,3.38461538461538,0
"9032","The Works Gourmet Burger Bistro",176,3.28409090909091,-0.416
"9033","The World Famous Open Kitchen",51,2.74509803921569,-0.955
"9034","The Wren",66,4.25757575757576,0.558
"9035","The Wrigley Mansion Club",121,3.54545454545455,0
"9036","The Yacht Club",53,3.88679245283019,0
"9037","The Yard",356,3.41573033707865,-0.284
"9038","The Yard at Farmer Arts District",59,4.01694915254237,0.317
"9039","The Yard Gastropub",122,3.55737704918033,0
"9040","The Yellow Griffin",60,3.06666666666667,-0.633
"9041","The Zenith",87,4.04597701149425,0.346
"9042","THEcafe at THEhotel",66,3.60606060606061,0
"9043","Thee Pitts Again",144,2.72222222222222,-0.978
"9044","Thelma's Filipino Restaurant",159,3.79245283018868,0
"9045","Therapy",382,4.33769633507853,0.638
"9046","Thin Man Sandwich Shop",61,3.98360655737705,0.284
"9047","ThirdSpace",54,4.40740740740741,0.707
"9048","Thirsty Dog 2 Go",31,3.64516129032258,0
"9049","Thirsty Lion Gastropub & Grill",459,3.57298474945534,-0.127
"9050","This End Up",32,4.21875,0.519
"9051","Thomas Street Tavern",75,3.96,0.26
"9052","Thompson Diner",110,2.97272727272727,-0.727
"9053","Thor Espresso Bar",39,3.94871794871795,0.249
"9054","Thoroughbred Food & Drink",41,4.31707317073171,0.617
"9055","Those Guys Pies",214,4.12616822429907,0.426
"9056","Three Amigos Mexican Grill and Cantina",69,4.1304347826087,0.43
"9057","Three Amigos Mexican Restaurant and Cantina",191,4.06282722513089,0.363
"9058","Three Angry Wives",115,3.18260869565217,-0.517
"9059","Three Birds",36,4.08333333333333,0.383
"9060","Three Little Pigs Sandwiches",38,3.86842105263158,0
"9061","Three Villages Restaurant",33,4.06060606060606,0.361
"9062","Thrive Organic Kitchen & Caf¨¦",42,4.11904761904762,0.419
"9063","Thumbs Up Korean Restaurant",34,3.91176470588235,0
"9064","Thunderbird Cafe",31,3.58064516129032,0
"9065","Thyme2",40,4.275,0.575
"9066","Tia Shorty's Authentic Mexican Food",39,3.92307692307692,0
"9067","Tiabi Coffee & Waffle",330,4.23939393939394,0.539
"9068","TIABI Coffee & Waffle",60,4.3,0.6
"9069","Tialini",32,2.65625,-1.044
"9070","Tibet Kitchen",62,4.54838709677419,0.848
"9071","Tick Tock Tavern",34,3.23529411764706,-0.465
"9072","Ticoz Latin Kitchen",249,3.88353413654618,0.184
"9073","Tides Oyster Bar",50,3.1,-0.6
"9074","Tides Seafood & Sushi Bar",44,3.43181818181818,0
"9075","Tien Wong Hot Pot",39,3.82051282051282,0
"9076","Tienda Los Gemelos",51,4.41176470588235,0.712
"9077","Tiffany's Cafe",58,3.70689655172414,0
"9078","Tigerlily",40,3.775,0
"9079","Tijuana Flats",94,3.80851063829787,0
"9080","Tilted Kilt Pub & Eatery",946,2.75158562367865,-0.948
"9081","Tim Finnegan's Irish Restaurant and Pub",129,4,0.3
"9082","Tim Horton's",45,2.64444444444444,-1.056
"9083","Tim Hortons",299,2.82943143812709,-0.871
"9084","Timber Lodge",39,4.07692307692308,0.377
"9085","Timbers - Durango",40,2.375,-1.325
"9086","Timbers - Horizon Ridge",42,3.5952380952381,0
"9087","Timbers - Lake Mead",35,2.94285714285714,-0.757
"9088","Timbers - Novat",34,3.5,0
"9089","Times 3 Sports Grille",41,3.34146341463415,0
"9090","Times Square Neighborhood Italian Restaurant",77,3.85714285714286,0
"9091","Times Square Pizzeria",171,4.08771929824561,0.388
"9092","Timo Wine Bar",179,4.14525139664805,0.445
"9093","Timpone's",42,3.5952380952381,0
"9094","Tin Front Cafe",61,4.08196721311475,0.382
"9095","TIN Kitchen",54,4.38888888888889,0.689
"9096","Tin Roof",36,2.66666666666667,-1.033
"9097","Tin Tin",103,3.07766990291262,-0.622
"9098","Tin Tin Box & Noodles",36,3.58333333333333,0
"9099","Tina's Ethiopian Cafe",35,3.57142857142857,0
"9100","Tina's Filipino Cuisine",84,3.8452380952381,0
"9101","Tintoretto Restaurant and Bakery",111,3.20720720720721,-0.493
"9102","Tip Top Tavern",37,4.05405405405405,0.354
"9103","Tipsy Coffee House",71,4.09859154929577,0.399
"9104","TJ's Butcher Block & Deli",34,4.67647058823529,0.976
"9105","TJ's Homestyle Restaurant",132,3.62121212121212,0
"9106","TJ's Pizza & Wings",48,3.70833333333333,0
"9107","TJ's Steakhouse",38,3.78947368421053,0
"9108","TK's Urban Tavern",126,3.52380952380952,0
"9109","TKRE - The Kathi Roll Express",61,3.34426229508197,-0.356
"9110","TnT's Coffee & Cafe",31,3.51612903225806,0
"9111","To-ne Sushi",83,3.62650602409639,0
"9112","To See Roll",124,4.2258064516129,0.526
"9113","Toast",65,4.12307692307692,0.423
"9114","Toast Delight",56,4.05357142857143,0.354
"9115","Toast! Kitchen & Wine Bar",94,3.88297872340426,0.183
"9116","Toasted",35,3.4,0
"9117","tobi¡äs",36,3.08333333333333,-0.617
"9118","Toby's Pub and Eatery",37,2.83783783783784,-0.862
"9119","Toby's Supper Club",43,3.76744186046512,0
"9120","Toby Keith's I Love This Bar & Grill",389,2.85089974293059,-0.849
"9121","Toby Keiths I Love This Bar & Grill",146,2.25342465753425,-1.447
"9122","TOCA",50,4,0.3
"9123","Toci Pizza Of Brooklyn",42,3.57142857142857,0
"9124","Todai Restaurant",198,3.26262626262626,-0.437
"9125","Todd's Unique Dining",172,4.06395348837209,0.364
"9126","Todd English P.U.B.",757,3.58124174372523,-0.119
"9127","Tofu Hut",351,3.41025641025641,-0.29
"9128","Tofu Village - House of Soon Tofu",82,4.34146341463415,0.641
"9129","TOGO'S Sandwiches",69,3.68115942028985,0
"9130","Toh Zan Nagasaki Grill",81,4.12345679012346,0.423
"9131","Toko Japanese Steak House",68,3.98529411764706,0.285
"9132","Tokyo Boys",175,4.22857142857143,0.529
"9133","Tokyo Cafe",111,4.36936936936937,0.669
"9134","Tokyo Express",60,3.18333333333333,-0.517
"9135","Tokyo Grill",48,3.47916666666667,0
"9136","Tokyo Grill & Buffet",44,3.61363636363636,0
"9137","Tokyo House",96,4.07291666666667,0.373
"9138","Tokyo Japanese Restaurant",82,3.80487804878049,0
"9139","Tokyo Joe's",196,3.61224489795918,0
"9140","Tokyo Kitchen",78,4,0.3
"9141","Tokyo Lobby Sushi and Grill",157,4.02547770700637,0.325
"9142","Tokyo Maki Sushi",34,3.05882352941176,-0.641
"9143","Tokyo Stop",41,3.63414634146341,0
"9144","Tokyo Sushi",106,3.34905660377358,-0.351
"9145","Tokyo Sushi Buffet",62,3.64516129032258,0
"9146","Tokyo Sushi House",221,3.19457013574661,-0.505
"9147","Tokyo Sushi House II",33,2.33333333333333,-1.367
"9148","Tokyoto Sushi",35,2.68571428571429,-1.014
"9149","Tom's BBQ",227,3.41850220264317,-0.281
"9150","Tom's Dairy Freeze",49,4.3265306122449,0.627
"9151","Tom's Tavern",60,3.38333333333333,-0.317
"9152","Tom's Thumb Fresh Market",391,4.17902813299233,0.479
"9153","Tom's Urban",560,3.65,0
"9154","Tom Colicchio's Craftsteak",1134,3.98059964726631,0.281
"9155","Tom Colicchio's Heritage Steak",186,3.61827956989247,0
"9156","Tom Yum Downtown",37,2.94594594594595,-0.754
"9157","Tom Yum Thai Restaurant",145,3.73103448275862,0
"9158","Toma Burger Addiction",55,3.90909090909091,0
"9159","Tomaso's",75,3.82666666666667,0
"9160","Tomato Grill",39,3.20512820512821,-0.495
"9161","Tommaso's Trattoria",31,4.12903225806452,0.429
"9162","Tommy's Place",63,4.52380952380952,0.824
"9163","Tommy's Restaurant",226,3.97345132743363,0.273
"9164","Tommy Bahama Restaurant | Bar | Store - Las Vegas",212,4.17452830188679,0.475
"9165","Tommy Bahama Restaurant | Bar | Store - Scottsdale",185,4.03783783783784,0.338
"9166","Tommy Pastrami",69,4.14492753623188,0.445
"9167","Tommy Rocker's Mojave Beach Bar & Grill",36,3.5,0
"9168","Tommy V's",32,3.6875,0
"9169","Tommy V's Urban Kitchen & Bar",255,4.25490196078431,0.555
"9170","Tomo Japanese Cuisine",180,3.60555555555556,0
"9171","Tomo Japanese Restaurant",100,3.72,0
"9172","Tomo Sushi",85,4.30588235294118,0.606
"9173","Tomo Sushi & Hibachi",71,2.66197183098592,-1.038
"9174","Tonic Bar & Grill",65,3.36923076923077,-0.331
"9175","Tonkatsu Kiyoshi",223,4.49775784753363,0.798
"9176","Tonto Bar & Grill",115,4.16521739130435,0.465
"9177","Tony's Ice Cream Company",46,4.10869565217391,0.409
"9178","Tony's Mexican Food",79,3.63291139240506,0
"9179","Tony's Mexican Food 2",39,3.84615384615385,0
"9180","Tony's Pizza",163,3.76687116564417,0
"9181","Tony's Pizza- Ballantyne",47,3.91489361702128,0
"9182","Tony Big's Pizza N Pasta",36,3.36111111111111,0
"9183","Tony Marc's Eats",67,4.07462686567164,0.375
"9184","Tony Roma's",183,2.53005464480874,-1.17
"9185","Tony Sacco's Coal Oven Pizza",45,3.31111111111111,-0.389
"9186","Tootie's Famous Italian Beef",50,4.2,0.5
"9187","Top Gun Steak & Burger",34,3.67647058823529,0
"9188","Top Marks Cafe",34,4.82352941176471,1.124
"9189","Top Notch Barbeque",76,3.78947368421053,0
"9190","Top of Binion's Steakhouse",141,3.71631205673759,0
"9191","Top of the Rock",115,3.63478260869565,0
"9192","Top of the World",587,3.7870528109029,0.087
"9193","Top Shabu-Shabu & Lounge",39,3.51282051282051,0
"9194","Top Shelf",76,2.35526315789474,-1.345
"9195","Top Shelf Mexican Food & Cantina",50,2.86,-0.84
"9196","Topgolf",760,3.85263157894737,0.153
"9197","Topper's Pizza",36,2.86111111111111,-0.839
"9198","Toppers Pizza",53,3.56603773584906,0
"9199","Toqu¨¦",98,4.1734693877551,0.473
"9200","Tori's Bakeshop",47,4.46808510638298,0.768
"9201","Torito",43,3.37209302325581,-0.328
"9202","Tornado Steak House",224,4.125,0.425
"9203","Toro Latin Restaurant and Rum Bar",47,4,0
"9204","Toros Cantina & Gaming",137,3.31386861313869,-0.386
"9205","Tortas Ahogadas Guadalajara",48,4.54166666666667,0.842
"9206","Tortas El Guero",90,4.52222222222222,0.822
"9207","Tortas Paquime",134,4.06716417910448,0.367
"9208","Tortilla Fish",236,4.38983050847458,0.69
"9209","Tortilla Flats",52,2.40384615384615,-1.296
"9210","Toscana",58,3.60344827586207,0
"9211","Toscano Italian Steakhouse",31,4.2258064516129,0.526
"9212","ToScany's",82,3.71951219512195,0
"9213","Tosinos Mexican Grill",55,3.94545454545455,0
"9214","Tosto Quickfire Pizza Pasta",46,4.02173913043478,0.322
"9215","TOT the Cat Caf¨¦",46,3.17391304347826,-0.526
"9216","Totin's Diner",45,3.88888888888889,0
"9217","Toto's Mexican Restaurant",47,3.72340425531915,0
"9218","Totopo Mexican Kitchen and Bar",50,3.86,0
"9219","Tott's Asian Diner",203,4.05911330049261,0.359
"9220","Tottie's Asian Fusion",269,4.05576208178439,0.356
"9221","Tottie's Asian Kitchen",34,3.97058823529412,0
"9222","Touch Of Thai",117,3.69230769230769,0
"9223","Touch Supper Club",53,3.66037735849057,0
"9224","Touhenboku Ramen",36,2.80555555555556,-0.894
"9225","Touhenboku Ramen Restaurant",168,3.23809523809524,-0.462
"9226","Toula Restaurant & Bar",78,2.19230769230769,-1.508
"9227","Tournament of Kings",229,3.98689956331878,0.287
"9228","Touro Churrascaria",89,3.33707865168539,-0.363
"9229","Town Talk II",42,4.02380952380952,0.324
"9230","Towne Tavern",40,3.7,0
"9231","Townhall",361,4.03601108033241,0.336
"9232","Toyama",60,4.23333333333333,0.533
"9233","Toyama Express",60,3.73333333333333,0
"9234","TPC Scottsdale",33,3.33333333333333,0
"9235","Tqla",131,3.61068702290076,0
"9236","Tracy Dessert",56,3.33928571428571,-0.361
"9237","Trader Vic's",95,3.37894736842105,-0.321
"9238","Tradiciones",33,3.39393939393939,0
"9239","Tram's Kitchen",151,3.80132450331126,0
"9240","Tratto",31,3.87096774193548,0
"9241","Trattoria Antica",36,3.80555555555556,0
"9242","Trattoria D'Amico",83,4,0.3
"9243","Trattoria Mercatto",80,3.2125,-0.488
"9244","Trattoria Nakamura-Ya",191,4.27225130890052,0.572
"9245","Trattoria Nervosa",121,3.45454545454545,-0.245
"9246","Trattoria Reggiano",492,3.9349593495935,0.235
"9247","Trattoria Roman Gardens",77,3.54545454545455,0
"9248","Trattoria Taverniti",42,3.95238095238095,0
"9249","Treacle",36,3.80555555555556,0
"9250","Treasures Gentlemen's Club",89,2.89887640449438,-0.801
"9251","Tree City Coffee & Pastry",48,4.22916666666667,0.529
"9252","Tree Country Bistro",81,3.35802469135802,-0.342
"9253","Tree Huggers Cafe",121,3.76859504132231,0
"9254","Treehouse Bakery",89,4.74157303370786,1.042
"9255","Treehouse Whiskey & Fork",92,2.77173913043478,-0.928
"9256","Tremendous Chinese Restaurant",42,3.38095238095238,0
"9257","Tremont Taphouse",184,4.125,0.425
"9258","Trentina",50,3.68,0
"9259","Tres Potrillos",94,3.71276595744681,0
"9260","Trevi Italian Restaurant",372,3.5752688172043,-0.125
"9261","Trevor Kitchen & Bar",57,3.40350877192982,-0.296
"9262","Tri Express",41,3.90243902439024,0
"9263","Triangle Bar & Grill",40,4.45,0.75
"9264","Trimurti Indian Cuisine",55,3.6,0
"9265","Trio",43,3.7906976744186,0
"9266","Triple 7 Restaurant & Microbrewery",255,3.69019607843137,0
"9267","Triple George Grill",453,4,0.3
"9268","Triple Play American Grill",52,4.67307692307692,0.973
"9269","Trivs",32,3.84375,0
"9270","Tronco Sonoran Grill",33,3.3030303030303,0
"9271","Troon North Golf Club",38,4.13157894736842,0.432
"9272","Tropical Breeze Cafe",36,2.61111111111111,-1.089
"9273","Tropical Cafe Smoothies",45,2.66666666666667,-1.033
"9274","Tropical Smoothie Cafe",998,2.64629258517034,-1.054
"9275","Tru Burger Co.",214,3.79439252336449,0
"9276","True Burger",39,1.84615384615385,-1.854
"9277","TRUE Crafted Pizza",94,4.14893617021277,0.449
"9278","True Food Kitchen",992,3.99798387096774,0.298
"9279","TrueTrue",54,4.09259259259259,0.393
"9280","Truffles N Bacon Cafe",200,4.155,0.455
"9281","Truly Thai Cuisine",58,3.93103448275862,0
"9282","Tryon House Restaurant",42,3.9047619047619,0
"9283","Tryst Cafe",248,3.79032258064516,0
"9284","Tsing Tao Chinese Cuisine",32,3.46875,0
"9285","Tsom Vegetarian Flavors",37,3.51351351351351,0
"9286","Tsuki House Japanese Steak House and Sushi Bar",31,3.2258064516129,-0.474
"9287","Tsuki Izakaya",64,3.765625,0
"9288","Tsunami",49,2.44897959183673,-1.251
"9289","Tuck Shop",289,4.34948096885813,0.649
"9290","Tucker's Marketplace Restaurants",43,2.67441860465116,-1.026
"9291","Tucky's Smokin BBQ",86,3.90697674418605,0
"9292","Tukee's Sports Grill",70,2.65714285714286,-1.043
"9293","Tulips Indian Cuisine",39,3.23076923076923,-0.469
"9294","Tum Nak Thai",134,4.29850746268657,0.599
"9295","Tumi Fine Peruvian Cuisine",71,4.07042253521127,0.37
"9296","Tupelo Honey Cafe",481,3.94802494802495,0.248
"9297","Tups Specialty Sandwiches",56,4.64285714285714,0.943
"9298","Turkdish Mediterranean Cuisine",77,4.61038961038961,0.91
"9299","Turkish Kebab House",68,4.32352941176471,0.624
"9300","Turtle Jack's",104,2.91346153846154,-0.787
"9301","Tuscany Gardens",49,3.89795918367347,0
"9302","Tuscany Grill",53,4.0377358490566,0.338
"9303","Tutti Matti Restaurant",38,3.71052631578947,0
"9304","Tutti Santi",254,4.19291338582677,0.493
"9305","Tutti Santi by Nina",37,3.83783783783784,0
"9306","Tutto Pasta State Street",79,3.10126582278481,-0.599
"9307","Twenty Highland Tavern",42,3.30952380952381,-0.39
"9308","Twiisted Sushi, Grill and Bar",38,4.26315789473684,0.563
"9309","Twin Creeks",139,4.15827338129496,0.458
"9310","Twin Fish Thai Cuisine",60,3.8,0
"9311","Twin Peaks",741,3.39811066126856,-0.302
"9312","Twist by Pierre Gagnaire",131,4.29770992366412,0.598
"9313","Twisted Grove Parlor + Bar",121,4.40495867768595,0.705
"9314","Twisted Italian",102,3.63725490196078,0
"9315","Twisted Lizard Tavern & Grill",48,3.22916666666667,-0.471
"9316","Twisted Meltz",59,4.55932203389831,0.859
"9317","Twisted Pies Pizzeria",61,4.63934426229508,0.939
"9318","Twisted Rose Winery and Eatery",66,4.07575757575758,0.376
"9319","Two Brothers BBQ",36,4.5,0.8
"9320","Two Brothers Tap House and Brewery",76,3.65789473684211,0
"9321","Two Bucks",96,3.52083333333333,0
"9322","Two Hippies Beach House",211,3.90521327014218,0.205
"9323","Two Hippies Breakfast Joint",33,2.90909090909091,-0.791
"9324","Two Hippies Gnarly Burger Joint",80,4.2625,0.562
"9325","Two Scoops Creamery",32,4.46875,0.769
"9326","Two Sisters' Thai Food",44,3.97727272727273,0.277
"9327","Ty Fun Thai Bistro",67,3.86567164179104,0
"9328","Tyber Creek Pub",62,3.95161290322581,0.252
"9329","Tzikii Pita Grill",60,4.08333333333333,0.383
"9330","U.S. Egg",42,4.28571428571429,0.586
"9331","¨¹berrito",32,4.28125,0.581
"9332","Udipi Cafe",156,3.97435897435897,0.274
"9333","Udo-Snack",61,4.16393442622951,0.464
"9334","Udupi",151,3.88079470198675,0.181
"9335","Udupi Palace",76,3.71052631578947,0
"9336","Umai Sushi & Asian Bistro",37,3.64864864864865,0
"9337","Umami",251,3.96812749003984,0.268
"9338","Umami Burger -  SLS Las Vegas",462,3.76406926406926,0
"9339","Umami Ramen & Dumpling Bar",187,3.7379679144385,0
"9340","Umbrella Cafe",33,4.6969696969697,0.997
"9341","Umi",71,3.91549295774648,0
"9342","Umiya Sushi",639,4.21596244131455,0.516
"9343","Uncle Bear's Brewery",148,3.38513513513514,-0.315
"9344","Uncle Bear's Grill & Bar",64,2.890625,-0.809
"9345","Uncle Bear's Grill and Tap",47,3.5531914893617,0
"9346","Uncle Bears Grill & Bar",31,2.74193548387097,-0.958
"9347","Uncle Betty's Diner",88,2.78409090909091,-0.916
"9348","Uncle Joe's Pizza",69,3.91304347826087,0
"9349","Uncle Louie The Restaurant",44,3.25,-0.45
"9350","Uncle Maddio's Pizza Joint",59,4.25423728813559,0.554
"9351","Uncle Sal's Italian Restaurant",152,3.77631578947368,0
"9352","Uncle Sam's",190,2.92631578947368,-0.774
"9353","Uncle Sam's Submarines",119,3.79831932773109,0
"9354","Uncle Tetsu's Angel Cafe",54,3.55555555555556,0
"9355","Uncle Tetsu's Japanese Cheesecake",450,3.27777777777778,-0.422
"9356","Uncorked Wine Bar & Bistro",52,3.92307692307692,0
"9357","Under the Stairs",41,3.70731707317073,0
"9358","Under The Table Restaurant",185,4.66486486486486,0.965
"9359","Uni Sushi & Steak",95,4.04210526315789,0.342
"9360","Uniburger",35,3.88571428571429,0
"9361","Union",99,4.14141414141414,0.441
"9362","Union Barrelhouse",92,3.47826086956522,0
"9363","Union Burger",43,3.27906976744186,-0.421
"9364","Union Grill",153,3.79738562091503,0
"9365","Union Pig & Chicken",242,3.45454545454545,-0.245
"9366","Union Restaurant & Lounge",39,2.8974358974359,-0.803
"9367","Union Social Eatery",271,3.94833948339483,0.248
"9368","Union Street Bistro",32,3.5625,0
"9369","United Bakers Dairy Restaurant",41,3.78048780487805,0
"9370","United Lunchadores Street Gourmet",54,4.61111111111111,0.911
"9371","Universel",191,3.87958115183246,0.18
"9372","Uno Mustachio",39,3.87179487179487,0
"9373","Uno Pizzeria & Grill",88,2.92045454545455,-0.78
"9374","unPhogettable",316,4.2120253164557,0.512
"9375","Unwined",43,3.46511627906977,0
"9376","Up Modern Kitchen",31,3.35483870967742,0
"9377","Upper Crust Pizza",42,4.04761904761905,0.348
"9378","Upper Crust Pizza Midtown",48,3.5625,0
"9379","Upper Crust Pizza Patio & Wine Bar",202,3.60891089108911,0
"9380","Upstream",104,3.81730769230769,0
"9381","Uptown Alley",100,3.4,-0.3
"9382","Urawa Sushi",39,3.02564102564103,-0.674
"9383","Urban Angel",71,4.02816901408451,0.328
"9384","Urban Beans Cafe & Bar",184,3.93478260869565,0.235
"9385","Urban Crawfish Station",211,4.56398104265403,0.864
"9386","Urban Eatery at the Eaton Centre",39,3.61538461538462,0
"9387","Urban Farmer",165,3.89090909090909,0.191
"9388","Urban Herbivore",133,3.47368421052632,-0.226
"9389","Urban Picnic",69,4.01449275362319,0.314
"9390","Urban Taco",109,3.70642201834862,0
"9391","Urban Turban",284,4.18661971830986,0.487
"9392","Urban Vine",48,3.83333333333333,0
"9393","URSA",40,3.525,0
"9394","US Egg",653,3.93108728943338,0.231
"9395","US Fries Tempe",57,3.73684210526316,0
"9396","Utopia Caf¨¦ & Grill",115,3.70434782608696,0
"9397","Utsav",43,3.95348837209302,0
"9398","V's Taproom",43,3.90697674418605,0
"9399","V Bar",94,3.70212765957447,0
"9400","V Picasso",46,4.06521739130435,0.365
"9401","Va Bene Caff¨¨",112,3.27678571428571,-0.423
"9402","Va Bene Italian Restaurant - Martini & Wine Bar",134,3.88805970149254,0.188
"9403","Va Da Vie",85,4.62352941176471,0.924
"9404","Valdez",114,3.50877192982456,0
"9405","Valentino",104,3.65384615384615,0
"9406","Valentino's Pizza",40,3.9,0
"9407","Valhalla Pub and Eatery",95,3.67368421052632,0
"9408","Valle",51,4.25490196078431,0.555
"9409","Valle Luna",330,3.59393939393939,0
"9410","Valle Luna Mexican Restaurant",159,3.45911949685535,-0.241
"9411","Valley Bar",117,4.41880341880342,0.719
"9412","Vallier",47,3.46808510638298,0
"9413","Vallozzis Pittsburgh",57,3.47368421052632,0
"9414","Valvona & Crolla",42,4.28571428571429,0.586
"9415","Vapiano",321,3.43613707165109,-0.264
"9416","Vaqueros Carne Asada",38,2.89473684210526,-0.805
"9417","Vargas Steakhouse & Sushi",31,3.19354838709677,-0.506
"9418","VBGB Beer Hall and Garden",165,4.35757575757576,0.658
"9419","Vegan House",65,4.18461538461538,0.485
"9420","Veganbites Bakery & Espresso",45,4.48888888888889,0.789
"9421","Vegas Best Pizza",33,3.03030303030303,-0.67
"9422","Vegas Buffet",41,2.19512195121951,-1.505
"9423","VegeNation",376,4.49468085106383,0.795
"9424","Vegetarian Haven",95,4.11578947368421,0.416
"9425","VegeWay",77,4.27272727272727,0.573
"9426","Veggie Delight",130,3.97692307692308,0.277
"9427","Veggie House",391,4.50383631713555,0.804
"9428","Veggie Village",42,4.90476190476191,1.205
"9429","Vegi",52,4.03846153846154,0.338
"9430","Veneto Trattoria",76,3.94736842105263,0
"9431","Venezia's New York Style Pizzeria",145,3.91724137931034,0.217
"9432","Venezia's Pizzeria",236,4,0.3
"9433","Venezias New York Style Pizzeria",210,3.99047619047619,0.29
"9434","Ventano Italian Grill & Seafood",262,3.90076335877863,0.201
"9435","Ventura Grill",55,3.16363636363636,-0.536
"9436","Venues Caf¨¦",79,3.17721518987342,-0.523
"9437","Veranda",213,4.17370892018779,0.474
"9438","Verde Mexican and Nuevo Latin Fusion",100,4.05,0.35
"9439","Verde Mexican Kitchen & Cantina",166,3.27710843373494,-0.423
"9440","Vermont Sandwich Co",132,3.81818181818182,0
"9441","Vero Pizza Napoletana",67,4.2089552238806,0.509
"9442","Verona Chophouse",32,3.875,0
"9443","Verona Pizza",41,3.48780487804878,0
"9444","Verona Village Inn",32,4.46875,0.769
"9445","Verrazano Pizza",116,4.06034482758621,0.36
"9446","Verses Restaurant",35,3.71428571428571,0
"9447","Very Fair",41,3.09756097560976,-0.602
"9448","Very Fair Chinese Restaurant",37,3.48648648648649,0
"9449","Vesuvio Pizzeria & Spaghetti House",47,3.87234042553191,0
"9450","VIA",32,3.0625,-0.638
"9451","Via Brasil Steakhouse",265,3.87169811320755,0.172
"9452","Via Cibo",43,3.46511627906977,0
"9453","Via Delosantos",136,3.86764705882353,0.168
"9454","Vic & Anthony's Steakhouse",316,4.39240506329114,0.692
"9455","Vices et Versa",70,4.24285714285714,0.543
"9456","Vickie's Diner",75,4.25333333333333,0.553
"9457","Victor & Carina Contini Ristorante",41,4.04878048780488,0.349
"9458","Victorian Cafe",88,2.97727272727273,-0.723
"9459","Victory's Bar & Grill",52,3.03846153846154,-0.662
"9460","Victory Caf¨¦",72,3.33333333333333,-0.367
"9461","Vida Mexican Kitchen y Cantina",167,3.31137724550898,-0.389
"9462","Vieng's Asian Bistro",56,2.76785714285714,-0.932
"9463","Vientiane Palace Restaurant",54,3.7962962962963,0
"9464","Viet-Thai Noodle House",157,4.17834394904459,0.478
"9465","Viet Bistro",236,3.67372881355932,0
"9466","Viet House",31,3.7741935483871,0
"9467","Viet Kitchen",154,3.74675324675325,0
"9468","Viet Noodle Bar",280,4.37142857142857,0.671
"9469","Vietnam Grille",180,3.92777777777778,0.228
"9470","Vietnam Noodle Star",77,3.54545454545455,0
"9471","Vieux-Port Steakhouse",78,3.74358974358974,0
"9472","View Wine Bar & Kitchen",140,3.97857142857143,0.279
